year,mes,dia,pcp_mm,evap_mm,TMAX_C,TMIN_C
1986,2,20,0,4.11,36,14
1986,2,21,0,3.59,31,14
1986,2,22,3,1.04,24,17
1986,2,23,0,5.72,25,13
1986,2,24,0,4.52,28,11
1986,2,25,0,3.65,30,11
1986,2,26,0,5.74,31,12
1986,2,27,0,5.81,36,13
1986,2,28,0,4.98,36,14
1986,3,1,0,3.93,23,13
1986,3,2,0,5.53,28,13
1986,3,3,0,3.98,32,14
1986,3,4,2,3.18,27,16
1986,3,5,0.1,0.35,22,17
1986,3,6,0.1,3.98,29,17
1986,3,7,0,4.27,29,17
1986,3,8,0,4.9,30,17
1986,3,9,0,5.1,32,19
1986,3,10,0,6.56,35,20
1986,3,11,0,7.15,35,21
1986,3,12,0,8.44,35,19
1986,3,13,0,4.05,35,16
1986,3,14,0,8.74,32,18
1986,3,15,0,7.35,33.5,20
1986,3,16,0,6.01,30,17.5
1986,3,17,0,4.85,32,18
1986,3,18,0,7.37,37,19
1986,3,19,0,7.67,31,20
1986,3,20,0,4.4,24,16.5
1986,3,21,0,5.86,25,13.5
1986,3,22,0,4.18,26,14
1986,3,23,0,6.55,26,12
1986,3,24,0,4.83,25,14
1986,3,25,0,3.45,26,15
1986,3,26,0,5.2,29,16
1986,3,27,14,4.44,26,15.5
1986,3,28,0,2.91,26,15
1986,3,29,0,6.11,29,16
1986,3,30,0,4.93,29,16
1986,3,31,0,5.74,30,16
1986,4,1,0,4.77,31,18
1986,4,2,0,7.25,31,19
1986,4,3,0,5.46,36,17
1986,4,4,0,7.84,35,18
1986,4,5,0,5.79,32,23
1986,4,6,0,6.04,33,23
1986,4,7,0,5.66,33,23
1986,4,8,0,7.55,34,20
1986,4,9,0,6.91,34,19
1986,4,10,0,5.97,32,20
1986,4,11,0,6.03,33,20
1986,4,12,0,5.47,36,21
1986,4,13,0,5.59,36,22
1986,4,14,0,6.87,36,22
1986,4,15,0,4.72,29,23
1986,4,16,0,5.6,31.5,20
1986,4,17,0,4.69,33,22
1986,4,18,1,7.49,36.5,22
1986,4,19,0,6.37,38,22
1986,4,20,0,3.97,30,22
1986,4,21,0,5.87,31,20
1986,4,22,0,4.7,31,21
1986,4,23,0,3.28,29,21
1986,4,24,0,5.72,31,21
1986,4,25,0,2.44,33,21
1986,4,26,0,8.6,35,21
1986,4,27,0,6.47,34,22
1986,4,28,16,5.3,32.5,23
1986,4,29,0,6.05,35,22
1986,4,30,0,6.05,35,22
1986,5,1,3.5,7.13,35,22
1986,5,2,16.5,5.6,31,20.5
1986,5,3,0,7.24,31,20
1986,5,4,0,5.8,32,20
1986,5,5,0,7.22,33,21
1986,5,6,0,5.8,35,22
1986,5,7,0,4.88,34,23
1986,5,8,0,4.93,34,23
1986,5,9,7,7,35,24
1986,5,10,1.5,5.29,36,21.5
1986,5,11,0,6.35,33,22
1986,5,12,0,4.95,33,23.5
1986,5,13,0,4.76,34,24
1986,5,14,0,6.45,35,25
1986,5,15,0,6.4,37,25
1986,5,16,0,7.4,36,24.5
1986,5,17,0.1,4.49,35,23
1986,5,18,1.5,3.03,26,19.5
1986,5,19,0,3.03,26,19.5
1986,5,20,0,4.44,32,20
1986,5,21,0,5.91,32,20
1986,5,22,0,7.22,34,20
1986,5,23,0,8.27,36,21
1986,5,24,0,5.19,35,25
1986,5,25,0,4.83,34,23
1986,5,26,0,5.19,33,23
1986,5,27,0,5.55,33,22.5
1986,5,28,9,2.7,31,23
1986,5,29,0,3.03,32,22
1986,5,30,1,3.48,31,22.5
1986,5,31,0,2.09,33,22
1986,6,1,0,6.8,33,22
1986,6,2,18,4.48,32,23
1986,6,3,48,6.91,32,23.5
1986,6,4,2.5,2.53,30,22.5
1986,6,5,0,5.37,33,23
1986,6,6,0,6.32,34.5,24
1986,6,7,0,6.03,36,24.5
1986,6,8,0.1,4.64,34,24.5
1986,6,9,0,4.42,33,23
1986,6,10,0,5.35,33,22
1986,6,11,0.5,3.37,31,23
1986,6,12,0.1,4.67,31,24
1986,6,13,0,5.45,33,22
1986,6,14,0,4.21,32,22
1986,6,15,0,6.32,35,23
1986,6,16,0,5.49,35,23
1986,6,17,1,4.61,36,22.5
1986,6,18,1,4.8,33,22.5
1986,6,19,0.5,4.6,33,22.5
1986,6,20,0,3.89,32,23
1986,6,21,4,2.39,34,23.5
1986,6,22,4,3.61,32,23
1986,6,23,18.5,6.15,34,22
1986,6,24,0,3.51,32,22
1986,6,25,3,3.96,31,21
1986,6,26,21.5,4.19,30,22
1986,6,27,9.5,3.24,29,23
1986,6,28,5.5,3.77,34,22
1986,6,29,0,5.62,34,23
1986,6,30,0,5.45,34,22.5
1986,7,1,5.5,4.08,31,23
1986,7,2,0,3.3,27,22
1986,7,3,0,4.85,31,22
1986,7,4,0,4.98,31.5,22
1986,7,5,0,5.2,32,22
1986,7,6,59,1.56,32,20
1986,7,7,2.5,2.48,26,19
1986,7,8,10.5,2.75,27,19.5
1986,7,9,0,4.75,29,21
1986,7,10,0,2.58,30,22
1986,7,11,3.5,3.28,29,23
1986,7,12,3.5,1.99,31,23
1986,7,13,1,1.74,31,23
1986,7,14,30,4.39,27,22
1986,7,15,0.5,2.27,28,23
1986,7,16,0,2.73,29,19
1986,7,17,0.1,2.25,28,20
1986,7,18,0,2.82,30,22.5
1986,7,19,0,4.91,30,21
1986,7,20,0,3.66,31,21
1986,7,21,0,5.56,31,22
1986,7,22,0,4.89,31,22
1986,7,23,0,4.11,31,23
1986,7,24,5,3.61,31,22.5
1986,7,25,0,4.45,31,22
1986,7,26,0,4.21,31.5,22
1986,7,27,0,5.79,33,22.5
1986,7,28,0,4.92,33,23
1986,7,29,0,5.59,33,23
1986,7,30,0,5.62,33,23
1986,7,31,0,5.98,33,23
1986,8,1,0,5.28,34,23
1986,8,2,0,4.71,34,23
1986,8,3,3,6.24,34,22
1986,8,4,30,2.74,33,23
1986,8,5,0,4.73,32,22
1986,8,6,0.1,5.45,33,23
1986,8,7,0,6.14,33,23
1986,8,8,5,4.04,33,23
1986,8,9,0.1,4.74,32.5,22
1986,8,10,2,2.97,30,22
1986,8,11,32,5.09,32,22
1986,8,12,0,5.12,32,22
1986,8,13,0,6.99,33,22
1986,8,14,0.1,3.44,29,22
1986,8,15,0,3.07,31,22
1986,8,16,0,7.12,34,22.5
1986,8,17,0,5.33,33,24
1986,8,18,0,6.77,34,23
1986,8,19,0,6.03,34,22.5
1986,8,20,0,6.8,36,22.5
1986,8,21,3,7.55,36,22.5
1986,8,22,0,4.83,31,22
1986,8,23,3.5,3.63,33,21.5
1986,8,24,18,6.4,28,21.5
1986,8,25,0.1,6.7,31,21.5
1986,8,26,0,4.14,32,22
1986,8,27,0,7.65,33.5,22
1986,8,28,0,7.75,34,22
1986,8,29,2,3.1,32,23
1986,8,30,0,6.16,32,20
1986,8,31,0,3.56,32.5,21
1986,9,1,0,3.41,34,21
1986,9,2,28.5,1.38,33,22.5
1986,9,3,20,3.39,25.5,22.5
1986,9,4,0,5.32,27,21.5
1986,9,5,10,4.53,31,22
1986,9,6,29,3.36,31,22.5
1986,9,7,0.1,4.53,31.5,22.5
1986,9,8,23,3.77,30,22.5
1986,9,9,0.1,3.12,30.5,21.5
1986,9,10,0,4.97,32,22
1986,9,11,0,5.01,32,22.5
1986,9,12,3,2.52,32,23
1986,9,13,12,2.85,29,20.5
1986,9,14,2,1.19,29,21
1986,9,15,4,3.46,30,22
1986,9,16,0,2.57,30,21.5
1986,9,17,2,4.12,31,21.5
1986,9,18,0,4.69,30,21
1986,9,19,12.5,4.68,29,21
1986,9,20,0.1,1.59,29,21
1986,9,21,0,2.76,29,21
1986,9,22,0,3.24,30,23
1986,9,23,0,3.7,31,22
1986,9,24,0,4.31,31,22
1986,9,25,0,4.82,33,22
1986,9,26,0,4.4,32,23
1986,9,27,22.5,4.96,31,23
1986,9,28,14,4.44,30,23
1986,9,29,0.5,4.41,30,23
1986,9,30,0,0.45,31,24
1986,10,1,0,3.95,35,23
1986,10,2,0,4.78,35,23
1986,10,3,3.5,1.44,32,23
1986,10,4,25,1.33,27,24
1986,10,5,2,1.71,26,22.5
1986,10,6,12.5,1.24,27,23
1986,10,7,1,2.85,29,22
1986,10,8,0,1.79,28,22
1986,10,9,0,2.24,30,21
1986,10,10,0,1.87,31,21.5
1986,10,11,0,2.86,32,22
1986,10,12,73,1.88,33,22
1986,10,13,4.5,3.69,25,20
1986,10,14,0.5,2.11,23,15
1986,10,15,2,0.8,21,14
1986,10,16,0,0.86,25,16
1986,10,17,0,1.98,26,19
1986,10,18,0,2.27,26,19
1986,10,19,0,1.18,26,20
1986,10,20,0,2.43,27,18.5
1986,10,21,0,1.42,29,19
1986,10,22,0,3.01,31,21
1986,10,23,0,2.96,33,22
1986,10,24,0,2.19,28,23
1986,10,25,0.5,1.02,25,20
1986,10,26,0.5,1.79,24,19.5
1986,10,27,1,0.83,26,19
1986,10,28,0,3.11,29,17
1986,10,29,0,2.63,31,17
1986,10,30,0,5.46,30.5,17
1986,10,31,0,1.76,29,17
1986,11,1,0,1.76,27,20
1986,11,2,0.5,2.83,28,17
1986,11,3,0,1.38,28,21
1986,11,4,2,3.84,30,18
1986,11,5,26,1.33,22,18
1986,11,6,0.5,2,22,15.5
1986,11,7,0,0.4,28,16
1986,11,8,0,1.12,29,18
1986,11,9,0.5,0.36,28,21
1986,11,10,12,4.89,26,21
1986,11,11,22,0.46,26,18
1986,11,12,14.5,1.3,23,16
1986,11,13,30,1.3,18,11.5
1986,11,14,4,1.91,18,10
1986,11,15,0.1,2.24,29,11
1986,11,16,0,0.89,28,15
1986,11,17,0,3.15,28,19
1986,11,18,0,0.78,29,20
1986,11,19,0.1,3.38,28,20.5
1986,11,20,0.5,1.65,27,20
1986,11,21,0.1,0.23,27,21
1986,11,22,0,1.99,28,19
1986,11,23,0,1.38,28,20
1986,11,24,2.5,2.19,22.5,15.5
1986,11,25,1.5,0.59,20,11.5
1986,11,26,15.5,2.06,18,12
1986,11,27,32,0.45,17,16
1986,11,28,0,1.41,19,15
1986,11,29,0,1.85,23,11
1986,11,30,0,1.77,26,10
1986,12,1,0,2.98,27,14
1986,12,2,0,1.7,18,16
1986,12,3,1,0.76,20,14
1986,12,4,14.5,3.95,18,15.5
1986,12,5,1.5,1.66,19,16
1986,12,6,0,1.19,24,16
1986,12,7,0,1.89,25,17
1986,12,8,0,2.63,26.5,16
1986,12,9,0.5,1.28,26,17
1986,12,10,0.5,0.47,20,14.5
1986,12,11,5,0.26,19,10
1986,12,12,0.1,1.69,14.5,9
1986,12,13,1.5,0.64,15,10
1986,12,14,1,2.14,23,13
1986,12,15,0.1,1.47,24,14
1986,12,16,0,1.62,25,14
1986,12,17,0,0.18,25,18
1986,12,18,3.5,1.69,26,17
1986,12,19,0.5,2.14,19,16
1986,12,20,1,0.72,22,15
1986,12,21,0,1.25,20,16
1986,12,22,0.5,1.17,21,17
1986,12,23,0,0.86,20,17
1986,12,24,0,0.55,18.5,13
1986,12,25,0,2.05,23,14
1986,12,26,0,1.75,22,16
1986,12,27,0.5,0.9,18,15
1986,12,28,0.5,1.32,20,15
1986,12,29,4.5,1.49,20,16
1986,12,30,11,0.89,19,12
1986,12,31,0,3.05,24,9
1987,1,1,0,0.72,21,8
1987,1,2,0,0.9,20,12
1987,1,3,0,1.14,24,12
1987,1,4,0,5.04,21,9
1987,1,5,0,1.42,23,8
1987,1,6,0,2.02,25,8.5
1987,1,7,0,1.94,24,11
1987,1,8,0,3.4,25,14
1987,1,9,0,2.46,27,14
1987,1,10,0,1.97,18,14
1987,1,11,0,1.1,16,13
1987,1,12,4,0.91,18,11
1987,1,13,0,0.56,17,11
1987,1,14,0,0.82,25,12
1987,1,15,0,3.17,27,12
1987,1,16,0,3.53,30,14
1987,1,17,0.5,2.18,27,17.5
1987,1,18,0.1,1.94,26,13.5
1987,1,19,0,1.31,16,10
1987,1,20,0,0.95,18.5,10.5
1987,1,21,2,0.52,14,7
1987,1,22,0,1.68,18,5.5
1987,1,23,0,2.03,19,6
1987,1,24,0,4.69,26,7
1987,1,25,0,1.51,25,8
1987,1,26,0,4.24,26,10
1987,1,27,0,1.56,27,11
1987,1,28,0,4.37,27,11.5
1987,1,29,0,1.93,27,12
1987,1,30,0,2.53,25,13
1987,1,31,0,1.18,24,13.5
1987,2,1,0,2.64,25,15
1987,2,2,0,1.16,24,17
1987,2,3,0.5,0.33,24,16
1987,2,4,0,3.3,29,16
1987,2,5,3,2.4,27,16
1987,2,6,2.5,0.49,27,15.5
1987,2,7,0,1.8,19,11
1987,2,8,0,4.52,23,10
1987,2,9,0,2.31,25,11
1987,2,10,0,4.45,25,10
1987,2,11,0,3.16,25,10.5
1987,2,12,0,2.57,26,11
1987,2,13,0,2.3,25,15
1987,2,14,0,3.96,30,16
1987,2,15,0,5.35,32,16
1987,2,16,0,4.88,29,12
1987,2,17,1.5,0.81,21,13
1987,2,18,3,1.82,16.5,14
1987,2,19,0,0.58,23,14
1987,2,20,0,2.49,27,14
1987,2,21,2,0.69,18,13.5
1987,2,22,0.5,0.6,14,11.5
1987,2,23,0,2.03,21,12
1987,2,24,0,2.71,28,12.5
1987,2,25,0,1.01,24,13
1987,2,26,0,4.74,26,17
1987,2,27,0,4.74,33,19
1987,2,28,0,3.95,26,15
1987,3,1,0,4.48,25,16
1987,3,2,0.1,0.52,25,17
1987,3,3,26,3.62,22,17
1987,3,4,5.5,0.51,26,14
1987,3,5,0,2.31,23,12
1987,3,6,0,4.19,26,9
1987,3,7,0,3.94,25,10.5
1987,3,8,0,5.65,27,11
1987,3,9,0,3.56,28,14
1987,3,10,6,0.07,22,16
1987,3,11,33,1,20,16.5
1987,3,12,8,0.36,20,13
1987,3,13,6,0.17,17,13
1987,3,14,0.1,0.62,22,15.5
1987,3,15,0,1.36,25,16
1987,3,16,0.1,2.72,27,16
1987,3,17,0,4.2,27,16
1987,3,18,0,4.65,29,13
1987,3,19,0,4.32,28,14
1987,3,20,0,1.92,26,17
1987,3,21,0,3.33,29,18
1987,3,22,0,3.54,28,22
1987,3,23,0,4.72,31,20
1987,3,24,0,2.47,25,18.5
1987,3,25,0,2.92,29,19
1987,3,26,0.5,0.29,27,21
1987,3,27,1.5,0.64,24,18.5
1987,3,28,0.1,0.9,22,16
1987,3,29,0.1,4.51,25,14
1987,3,30,0,2.14,18,9.5
1987,3,31,0,4.81,22,8
1987,4,1,0,5.63,24,9
1987,4,2,3,4.82,28,11
1987,4,3,0,2.25,18,12
1987,4,4,0,3.16,22.5,12
1987,4,5,0,5.1,27,13.5
1987,4,6,5,2.15,24,15
1987,4,7,6.5,1.21,18,12.5
1987,4,8,0.1,1.14,17,12.5
1987,4,9,0,0.4,24,12.5
1987,4,10,0,3.29,27,15
1987,4,11,0,3.4,28,16
1987,4,12,0,2.79,27,16
1987,4,13,0,3.28,29,19
1987,4,14,0,3.09,25,20
1987,4,15,0,5.93,29,18
1987,4,16,0,7.58,32,18
1987,4,17,0,5.71,32,16
1987,4,18,0,3.02,29,19
1987,4,19,0,5.14,31,20
1987,4,20,0,2.5,29,20
1987,4,21,0,10.89,27,21.5
1987,4,22,0,4.65,28,20
1987,4,23,0,2.37,27,20
1987,4,24,0,4.39,27,19.5
1987,4,25,2,2.75,26,20
1987,4,26,0,2.34,29,18
1987,4,27,0,6.25,29,18
1987,4,28,0,2.09,28,19
1987,4,29,0,6.81,30,17
1987,4,30,0,6.47,31,17
1987,5,1,0,5.51,34,19
1987,5,2,0,8.35,36,21
1987,5,3,0,6.91,38,22
1987,5,4,0.5,4.83,34,22
1987,5,5,5,4.1,32,22.5
1987,5,6,5.5,4.15,27,21
1987,5,7,0.5,1.28,29,21
1987,5,8,0,3.43,27,20.5
1987,5,9,0,4.55,32,20
1987,5,10,0,5.7,31,20.5
1987,5,11,0.1,6.5,33,21
1987,5,12,0,5.04,32,21.5
1987,5,13,41,2.36,32,22
1987,5,14,0,1.98,33,19
1987,5,15,0,1.08,34,20
1987,5,16,0,2.62,33,22
1987,5,17,0,3.31,32,21
1987,5,18,0,2.12,31,22
1987,5,19,0.1,2.4,33,21
1987,5,20,0,2.41,33,21
1987,5,21,0,2.83,34,23
1987,5,22,0,6.22,34,22
1987,5,23,0,4.61,34,22
1987,5,24,0,6.45,34,23
1987,5,25,0,5.81,33,21
1987,5,26,0,7.8,34,22
1987,5,27,0,4.37,34,22
1987,5,28,0,6.49,34,24
1987,5,29,21,4.15,36,23
1987,5,30,0,7.39,34,21
1987,5,31,5.5,5.96,31,20
1988,11,16,0,NULO,34,24
1988,11,17,0,2.41,34,21
1988,11,18,0,2.06,34,21
1988,11,19,0,3.08,23,21
1988,11,20,0,1.31,25,19
1988,11,21,0,1.93,31,14.5
1988,11,22,0,3.17,26,12
1988,11,23,0,0.91,20.5,15
1988,11,24,0,3.17,26,16
1988,11,25,0,1.91,26,18.5
1988,11,26,0,5.07,27.5,18
1988,11,27,0,4.32,29,19.5
1988,11,28,0,2.23,34,15
1988,11,29,0,3.67,30,15
1988,11,30,0,1.09,24,16
1988,12,1,1,0.34,16,14
1988,12,2,2.5,0.4,17,11
1988,12,3,0,0.57,22,13
1988,12,4,4.5,1.54,21,15
1988,12,5,0,0.85,20,15
1988,12,6,0,2.39,24,15
1988,12,7,0,1.06,24,15.5
1988,12,8,2.5,1.6,27,15
1988,12,9,1.5,0.87,24,12
1988,12,10,0.5,1.85,24,11
1988,12,11,0,1.01,17,12
1988,12,12,0,1.23,16,14.5
1988,12,13,0,0.61,19,13
1988,12,14,0,1.98,26,13
1988,12,15,0,1.88,25,14.5
1988,12,16,0,1.66,19,14
1988,12,17,0,1.07,19,12
1988,12,18,0,1.4,19,12
1988,12,19,0,1.78,23,15
1988,12,20,0,2.32,27,15
1988,12,21,0,3.14,26,15
1988,12,22,0,1.95,27,17.5
1988,12,23,0,1.98,27,17
1988,12,24,0,1.95,29,19
1988,12,25,0,3.16,26,17.5
1988,12,26,0,0.46,27.5,17.5
1988,12,27,0.5,3.77,29,17
1988,12,28,0,3.1,19,16
1988,12,29,0,3,24,13.5
1988,12,30,0,2.51,28,13
1988,12,31,0,1.97,24,14
1989,1,1,0,1.19,27,17
1989,1,2,1.5,2.06,28,19
1989,1,3,0,2.16,27,20
1989,1,4,0,2.15,28,17
1989,1,5,0,1.26,29,17
1989,1,6,0,4.45,28,17
1989,1,7,0,1.92,29,17.5
1989,1,8,0,0.85,27,18
1989,1,9,0,3.17,21,17
1989,1,10,0,0.66,20,13
1989,1,11,0,4.76,27,14
1989,1,12,0,1.2,28,16.5
1989,1,13,2,1.72,17,12.5
1989,1,14,0,1.62,23,11
1989,1,15,0,1.62,23,11
1989,1,16,0,2.14,25,14
1989,1,17,0,3,26,17.5
1989,1,18,0,2.35,28,17
1989,1,19,5,1.84,28,17
1989,1,20,18,2.16,18,14
1989,1,21,0,1.7,16,12.5
1989,1,22,0,2.94,20,12
1989,1,23,0,1.16,22,12
1989,1,24,0,0.43,25,16
1989,1,25,0,3.06,27,17
1989,1,26,0,2.3,28,19
1989,1,27,0,3,28,20
1989,1,28,0,2.31,27,18
1989,1,29,0,1.59,28,18
1989,1,30,4,1.15,22,16
1989,1,31,0,1.54,24,15.5
1989,2,1,0,2.63,28,16
1989,2,2,1,3.62,21,16
1989,2,3,2.5,3.41,30,17
1989,2,4,1,0.29,20,13
1989,2,5,3.5,0.55,16,12
1989,2,6,0,0.27,17,13
1989,2,7,11.5,0.57,16,10
1989,2,8,10,3.62,12,6
1989,2,9,13,0.31,16,6
1989,2,10,0,0.03,24,10
1989,2,11,0,2.33,27,12
1989,2,12,0,2.45,28,12
1989,2,13,0,2.86,27,11
1989,2,14,0,2.04,29,12
1989,2,15,8.5,3.19,22,12
1989,2,16,0,1.19,25,15
1989,2,17,0,0.71,25,16
1989,2,18,1,0.08,20,16
1989,2,19,0,3.71,27,15
1989,2,20,0,3.28,30,15
1989,2,21,0,6.55,29,16
1989,2,22,0,3.88,21,15
1989,2,23,0,3.59,23,13
1989,2,24,0,3.42,25,12
1989,2,25,0,5.14,25,13
1989,2,26,0,3.82,27,12
1989,2,27,0,4.62,31,13
1989,2,28,0,5.69,34,14
1989,3,1,0,1.53,26,20
1989,3,2,0,2.39,24,18
1989,3,3,0,5.22,31,18
1989,3,4,0,7.77,31,15
1989,3,5,0,1.73,19,12.5
1989,3,6,0,4.74,25,10
1989,3,7,0,4.68,22,10
1989,3,8,0,4.51,24,14
1989,3,9,0,5.03,24,12
1989,3,10,0,4.28,26,10
1989,3,11,0,1.65,28,10
1989,3,12,0,4.6,29,12
1989,3,13,0,6.07,31,14
1989,3,14,0,5.87,32,13
1989,3,15,0,5.47,32,15
1989,3,16,0,4.04,30,19
1989,3,17,0,4.6,30,18
1989,3,18,0,5.61,30,18
1989,3,19,0,4.43,30,18
1989,3,20,0,6.86,32,19
1989,3,21,0,6.1,28,15
1989,3,22,0,4.05,21,13
1989,3,23,0,5.02,27,11
1989,3,24,0,5.18,28,12
1989,3,25,0,5.6,31,12
1989,3,26,0,5.21,33,12.5
1989,3,27,0,6.73,35,16.5
1989,3,28,0,7.36,33,20
1989,3,29,0,7.73,33,21
1989,3,30,0,6.92,34,19
1989,3,31,0,3.87,31,18
1989,4,1,0,5.6,30,19
1989,4,2,0,7.58,34,18
1989,4,3,0,8.37,37,20.5
1989,4,4,0,7.39,35,19
1989,4,5,10.5,4.61,31,21
1989,4,6,0,2.5,27,19
1989,4,7,0,7.18,33,19
1989,4,8,0,8.18,36,18
1989,4,9,0,6.11,37,17
1989,4,10,8,5.52,37,12.5
1989,4,11,0.5,1.23,22.5,11
1989,4,12,0,5.41,29,12
1989,4,13,0,4.43,28,16
1989,4,14,4.5,3,31,19.5
1989,4,15,108.5,3.27,26,20
1989,4,16,0,3.98,28,18
1989,4,17,0,4.69,30,19
1989,4,18,0,7.5,32,20.5
1989,4,19,0,5.62,32,22
1989,4,20,0,6.23,32,21
1989,4,21,0,6.59,32,20
1989,4,22,0,5.55,31,19
1989,4,23,0,5.12,31,19.5
1989,4,24,0,6.2,31,20
1989,4,25,0.5,4.38,32,20
1989,4,26,0,6.32,33,20
1989,4,27,0,4.51,32,20
1989,4,28,0,6.1,36,20
1989,4,29,0,6.67,35,24
1989,4,30,0,4.87,31,24
1989,5,1,2.5,3.68,23,22
1989,5,2,0,3.7,30,20
1989,5,3,0,7.74,33,20
1989,5,4,0,5.85,34,21
1989,5,5,0,5.41,34,22
1989,5,6,1.5,4.51,31,24
1989,5,7,0,4.9,32,23
1989,5,8,0,5.37,33,22
1989,5,9,0,6.01,34,21
1989,5,10,0,4.63,32,24
1989,5,11,0,5.48,35,25
1989,5,12,0,4.57,32,22
1989,5,13,0,6.08,36,24
1989,5,14,0,5.69,36,22
1989,5,15,0,5,35,25
1989,5,16,0,5.37,35,25
1989,5,17,0,4.56,38,24
1989,5,18,0,5.35,35,25
1989,5,19,0,4.21,34,24
1989,5,20,0,4.69,35,24
1989,5,21,0,5.12,35,25
1989,5,22,0,5.44,36,24
1989,5,23,0,6.76,36,23
1989,5,24,0,7.19,36,23
1989,5,25,0,7.31,27,20
1989,5,26,0,6.53,36,20
1989,5,27,0,4.13,33,24
1989,5,28,0,6.27,35,22
1989,5,29,0,8.73,35,23
1989,5,30,0,4.87,35,22
1989,5,31,0,6.57,34,22
1989,6,1,0,5.48,35,23
1989,6,2,0,5.24,35,23
1989,6,3,0,6.88,36,23
1989,6,4,0,6.97,36,23
1989,6,5,0,6.33,37,24
1989,6,6,0,5.71,37,26
1989,6,7,0,7.06,40,25
1989,6,8,0,5.95,40,25
1989,6,9,0,6.72,37,25
1989,6,10,0,7.95,38,25
1989,6,11,0,6.96,35,25
1989,6,12,0,6.61,37,23
1989,6,13,0,7.71,37,24
1989,6,14,20.5,9.39,36,25
1989,6,15,0,2.45,29,21
1989,6,16,0,5.74,33,22
1989,6,17,1,4.1,33,21
1989,6,18,0,1.97,29,23
1989,6,19,0,6.84,34,23
1989,6,20,0,6.32,35,22
1989,6,21,11,4.27,31,23
1989,6,22,43.5,4.29,25,22
1989,6,23,0,5.51,32,21
1989,6,24,0,6.72,33,21
1989,6,25,0,5.1,35,24
1989,6,26,0,5.05,34,24
1989,6,27,0,5.22,36,25
1989,6,28,0,5.78,36,24
1989,6,29,8,6.48,36,23
1989,6,30,9,4.17,33,22
1989,7,1,0,6.03,33,22
1989,7,2,0,5.05,34,24
1989,7,3,0,5.95,35,24
1989,7,4,0,4.86,35,25
1989,7,5,15.5,6.17,27,24
1989,7,6,3,2.36,27,22
1989,7,7,5,4.24,31,22
1989,7,8,25.5,5.48,30,22
1989,7,9,0,5.15,31,22
1989,7,10,0,5.68,32,23.5
1989,7,11,4.5,2.35,28,23
1989,7,12,23.5,2.43,26,22.5
1989,7,13,0,4.5,30,21
1989,7,14,0,4.98,32,22
1989,7,15,0,4.81,32,23
1989,7,16,0,4.79,34,24
1989,7,17,0,4.55,34,23
1989,7,18,0,5.09,33,24
1989,7,19,0,3.26,33,23
1989,7,20,0,4.82,34,23
1989,7,21,0,6.14,34,23
1989,7,22,0,5.23,35,23
1989,7,23,8.5,4.25,32,23
1989,7,24,0,3.6,32,23
1989,7,25,85.5,2.77,29,24
1989,7,26,7,4.1,28,21
1989,7,27,38.5,7.75,28,22
1989,7,28,22.5,2.57,28,21
1989,7,29,5,2.03,28,22
1989,7,30,0,3.77,30,22
1989,7,31,0,4.13,31,23
1989,8,1,0,4.19,33,23
1989,8,2,0,6.63,32,24
1989,8,3,15,5.9,32,23
1989,8,4,0,4.97,31,23
1989,8,5,0,4.34,30,23
1989,8,6,6.5,5.58,32,23
1989,8,7,59.5,7.64,32,23
1989,8,8,0,5.92,27,22
1989,8,9,0,4.2,30,21
1989,8,10,0,2.3,31,22
1989,8,11,0,6.29,31,22
1989,8,12,0,5.11,31,21
1989,8,13,0,4.99,32,22.5
1989,8,14,0,4.88,32,23
1989,8,15,0,5.4,31,23
1989,8,16,0,5.37,32,22
1989,8,17,28.5,6.97,31,23
1989,8,18,11.5,1.8,29,23
1989,8,19,1.5,3.98,30,22
1989,8,20,0,4.8,31,23
1989,8,21,0,5.53,32,24
1989,8,22,0,4.87,32,24
1989,8,23,0,3.63,32,24
1989,8,24,76,2.88,30,23
1989,8,25,0.5,3.54,28,22
1989,8,26,0,4.19,29,22
1989,8,27,1.5,0.22,30,23
1989,8,28,6.5,4.47,30,23
1989,8,29,11,9.08,29,22
1989,8,30,0,2.99,30,23
1989,8,31,0,4.38,31,23
1989,9,1,0,3.54,30,22
1989,9,2,9,3.16,30,23
1989,9,3,0.5,6.37,31,22
1989,9,4,10.5,0.41,32,23
1989,9,5,2.5,9.56,28,23
1989,9,6,0,5.43,30,22
1989,9,7,0,3.3,30,23
1989,9,8,0,3.68,30,23
1989,9,9,0,4.03,31,23
1989,9,10,0.5,2.55,32,24
1989,9,11,17.5,5.75,31,23
1989,9,12,0.5,3.09,31,23
1989,9,13,0,3.65,30,22
1989,9,14,4.5,4.94,31,23
1989,9,15,1.5,1.92,26,22
1989,9,16,4.5,0.21,26,21
1989,9,17,29,8.59,25,21
1989,9,18,62.5,5.52,26,22
1989,9,19,29.5,3.34,28,23
1989,9,20,5,1.16,27,20.5
1989,9,21,0,3.9,30,21
1989,9,22,12.5,3.88,30,22
1989,9,23,0,5.33,26,20
1989,9,24,0,3.77,26,20
1989,9,25,0,4.95,27,17
1989,9,26,0,4.04,28,17
1989,9,27,0,0.88,25,20
1989,9,28,0,1.21,24,18
1989,9,29,0,4.32,26,18
1989,9,30,0,3.5,30,17
1989,10,1,0,5.63,30,21
1989,10,2,0,4.04,30,18
1989,10,3,0,2.87,29,17
1989,10,4,0,3.89,30,20
1989,10,5,0,3.28,31,21
